SOUID,    DATE,   RR, Q_RR
100814,20051106,    0,    0
100814,20051107,    0,    0
100814,20051108,    0,    0
100814,20051109,    0,    0
100814,20051110,    0,    0
100814,20051111,    0,    0
100814,20051112,    0,    0
100814,20051113,    0,    0
100814,20051114,    0,    0
100814,20051115,    0,    0
100814,20051116,  166,    0
100814,20051117,   26,    0
100814,20051118,   39,    0
100814,20051119,   15,    0
100814,20051120,   15,    0
100814,20051121,   48,    0
100814,20051122,   15,    0
100814,20051123,   50,    0
100814,20051124,   24,    0
100814,20051125,    0,    0
100814,20051126,    0,    0
100814,20051127,   26,    0
100814,20051128,    1,    0
100814,20051129,    0,    0
100814,20051130,  118,    0
100814,20051201,  241,    0
100814,20051202,    0,    0
100814,20051203,    2,    0
100814,20051204,   18,    0
100814,20051205,    0,    0
100814,20051206,    0,    0
100814,20051207,   18,    0
100814,20051208,    0,    0
100814,20051209,    0,    0
100814,20051210,    0,    0
100814,20051211,    0,    0
100814,20051212,    0,    0
100814,20051213,    0,    0
100814,20051214,    0,    0
100814,20051215,    1,    0
100814,20051216,   63,    0
100814,20051217,   89,    0
100814,20051218,   16,    0
100814,20051219,   23,    0
100814,20051220,    0,    0
100814,20051221,   41,    0
100814,20051222,   58,    0
100814,20051223,   12,    0
100814,20051224,    1,    0
100814,20051225,    1,    0
100814,20051226,    0,    0
100814,20051227,    0,    0
100814,20051228,   28,    0
100814,20051229,   34,    0
100814,20051230,    0,    0
100814,20051231,    0,    0
100814,20060101,   37,    0
100814,20060102,   20,    0
100814,20060103,    0,    0
100814,20060104,  184,    0
100814,20060105,    4,    0
100814,20060106,    2,    0
100814,20060107,    0,    0
100814,20060108,    0,    0
100814,20060109,    0,    0
100814,20060110,    0,    0
100814,20060111,    0,    0
100814,20060112,    0,    0
100814,20060113,    0,    0
100814,20060114,    0,    0
100814,20060115,    0,    0
100814,20060116,    0,    0
100814,20060117,    0,    0
100814,20060118,   58,    0
100814,20060119,   35,    0
100814,20060120,    0,    0
100814,20060121,    0,    0
100814,20060122,    0,    0
100814,20060123,    0,    0
100814,20060124,    0,    0
100814,20060125,    0,    0
100814,20060126,    0,    0
100814,20060127,    0,    0
100814,20060128,    0,    0
100814,20060129,    0,    0
100814,20060130,    0,    0
100814,20060131,    0,    0
100814,20060201,    0,    0
100814,20060202,    0,    0
100814,20060203,    0,    0
100814,20060204,    7,    0
100814,20060205,   45,    0
100814,20060206,    0,    0
100814,20060207,    0,    0
100814,20060208,    0,    0
100814,20060209,   49,    0
100814,20060210,    0,    0
100814,20060211,   14,    0
100814,20060212,   12,    0
100814,20060213,    9,    0
100814,20060214,   19,    0
100814,20060215,    7,    0
100814,20060216,   22,    0
100814,20060217,  134,    0
100814,20060218,    0,    0
100814,20060219,    0,    0
100814,20060220,    0,    0
100814,20060221,   62,    0
100814,20060222,   81,    0
100814,20060223,   72,    0
100814,20060224,   11,    0
100814,20060225,    3,    0
100814,20060226,   10,    0
100814,20060227,    9,    0
100814,20060228,   81,    0
100814,20060301,   22,    0
100814,20060302,   21,    0
100814,20060303,    0,    0
100814,20060304,    0,    0
100814,20060305,   39,    0
100814,20060306,  185,    0
100814,20060307,   51,    0
100814,20060308,    4,    0
100814,20060309,    0,    0
100814,20060310,   45,    0
100814,20060311,   55,    0
100814,20060312,   49,    0
100814,20060313,  117,    0
100814,20060314,    2,    0
100814,20060315,    2,    0
100814,20060316,    0,    0
100814,20060317,   64,    0
100814,20060318,    2,    0
100814,20060319,    0,    0
100814,20060320,    0,    0
100814,20060321,    0,    0
100814,20060322,   17,    0
100814,20060323,  101,    0
100814,20060324,    0,    0
100814,20060325,    0,    0
100814,20060326,    0,    0
100814,20060327,    0,    0
100814,20060328,    0,    0
100814,20060329,    0,    0
100814,20060330,    0,    0
100814,20060331,    0,    0
100814,20060401,    0,    0
100814,20060402,    0,    0
100814,20060403,   32,    0
100814,20060404,    2,    0
100814,20060405,    0,    0
100814,20060406,  165,    0
100814,20060407,    0,    0
100814,20060408,    0,    0
100814,20060409,    0,    0
100814,20060410,    0,    0
100814,20060411,  172,    0
100814,20060412,   84,    0
100814,20060413,    1,    0
100814,20060414,    0,    0
100814,20060415,    0,    0
100814,20060416,   12,    0
100814,20060417,    4,    0
100814,20060418,    1,    0
100814,20060419,  141,    0
100814,20060420,    0,    0
100814,20060421,    0,    0
100814,20060422,    0,    0
100814,20060423,    0,    0
100814,20060424,    0,    0
100814,20060425,    0,    0
100814,20060426,    0,    0
100814,20060427,    0,    0
100814,20060428,    5,    0
100814,20060429,    7,    0
100814,20060430,    0,    0
100814,20060501,   17,    0
100814,20060502,  121,    0
100814,20060503,    7,    0
100814,20060504,    0,    0
100814,20060505,    0,    0
100814,20060506,    0,    0
100814,20060507,    0,    0
100814,20060508,    0,    0
100814,20060509,    1,    0
100814,20060510,  109,    0
100814,20060511,   13,    0
100814,20060512,   43,    0
100814,20060513,    0,    0
100814,20060514,    0,    0
100814,20060515,    0,    0
100814,20060516,    0,    0
100814,20060517,   81,    0
100814,20060518,    0,    0
100814,20060519,    0,    0
100814,20060520,    0,    0
100814,20060521,    0,    0
100814,20060522,    0,    0
100814,20060523,    0,    0
100814,20060524,    0,    0
100814,20060525,    0,    0
100814,20060526,    0,    0
100814,20060527,    0,    0
100814,20060528,    0,    0
100814,20060529,    0,    0
100814,20060530,    0,    0
100814,20060531,    1,    0
100814,20060601,   29,    0
100814,20060602,   39,    0
100814,20060603,    3,    0
100814,20060604,   36,    0
100814,20060605,    0,    0
100814,20060606,    0,    0
100814,20060607,  289,    0
100814,20060608,   15,    0
100814,20060609,    1,    0
100814,20060610,  154,    0
100814,20060611,   62,    0
100814,20060612,    0,    0
100814,20060613,   36,    0
100814,20060614,   12,    0
100814,20060615,    0,    0
100814,20060616,    0,    0
100814,20060617,    0,    0
100814,20060618,    0,    0
100814,20060619,    0,    0
100814,20060620,    0,    0
100814,20060621,    0,    0
100814,20060622,    0,    0
100814,20060623,    1,    0
100814,20060624,    0,    0
100814,20060625,    0,    0
100814,20060626,    0,    0
100814,20060627,    0,    0
100814,20060628,    0,    0
100814,20060629,    0,    0
100814,20060630,    0,    0
100814,20060701,    0,    0
100814,20060702,    4,    0
100814,20060703,    0,    0
100814,20060704,    0,    0
100814,20060705,    0,    0
100814,20060706,    0,    0
100814,20060707,    0,    0
100814,20060708,   75,    0
100814,20060709,    7,    0
100814,20060710,   29,    0
100814,20060711,    0,    0
100814,20060712,    0,    0
100814,20060713,  158,    0
100814,20060714,    3,    0
100814,20060715,    0,    0
100814,20060716,    0,    0
100814,20060717,    0,    0
100814,20060718,    0,    0
100814,20060719,    0,    0
100814,20060720,    0,    0
100814,20060721,    0,    0
100814,20060722,    0,    0
100814,20060723,    0,    0
100814,20060724,    0,    0
100814,20060725,    0,    0
100814,20060726,    0,    0
100814,20060727,    0,    0
100814,20060728,    0,    0
100814,20060729,    0,    0
100814,20060730,   33,    0
100814,20060731,    0,    0
100814,20060801,    0,    0
100814,20060802,    0,    0
100814,20060803,    0,    0
100814,20060804,  115,    0
100814,20060805,  128,    0
100814,20060806,    0,    0
100814,20060807,   40,    0
100814,20060808,   10,    0
100814,20060809,    5,    0
100814,20060810,  151,    0
100814,20060811,    1,    0
100814,20060812,    0,    0
100814,20060813,   58,    0
100814,20060814,    0,    0
100814,20060815,    0,    0
100814,20060816,    0,    0
100814,20060817,    0,    0
100814,20060818,    0,    0
100814,20060819,    0,    0
100814,20060820,    0,    0
100814,20060821,   21,    0
100814,20060822,    0,    0
100814,20060823,    0,    0
100814,20060824,    0,    0
100814,20060825,   15,    0
100814,20060826,  326,    0
100814,20060827,   19,    0
100814,20060828,   18,    0
100814,20060829,   66,    0
100814,20060830,  144,    0
100814,20060831,   10,    0
100814,20060901,    0,    0
100814,20060902,    0,    0
100814,20060903,    0,    0
100814,20060904,    0,    0
100814,20060905,    0,    0
100814,20060906,    0,    0
100814,20060907,    0,    0
100814,20060908,    0,    0
100814,20060909,    0,    0
100814,20060910,    0,    0
100814,20060911,    0,    0
100814,20060912,    0,    0
100814,20060913,    0,    0
100814,20060914,    0,    0
100814,20060915,    0,    0
100814,20060916,    0,    0
100814,20060917,    2,    0
100814,20060918,    5,    0
100814,20060919,   30,    0
100814,20060920,    0,    0
100814,20060921,    0,    0
100814,20060922,    0,    0
100814,20060923,    0,    0
100814,20060924,    0,    0
100814,20060925,    0,    0
100814,20060926,   23,    0
100814,20060927,   28,    0
100814,20060928,   59,    0
100814,20060929,    0,    0
100814,20060930,    0,    0
100814,20061001,    0,    0
100814,20061002,    0,    0
100814,20061003,    0,    0
100814,20061004,    0,    0
100814,20061005,   10,    0
100814,20061006,    1,    0
100814,20061007,  188,    0
100814,20061008,   89,    0
100814,20061009,    0,    0
100814,20061010,    0,    0
100814,20061011,    0,    0
100814,20061012,    0,    0
100814,20061013,    0,    0
100814,20061014,    0,    0
100814,20061015,    0,    0
100814,20061016,    0,    0
100814,20061017,    0,    0
100814,20061018,    0,    0
100814,20061019,    0,    0
100814,20061020,    0,    0
100814,20061021,    0,    0
100814,20061022,    0,    0
100814,20061023,    0,    0
100814,20061024,    0,    0
100814,20061025,    0,    0
100814,20061026,    0,    0
100814,20061027,    0,    0
100814,20061028,    0,    0
100814,20061029,   81,    0
100814,20061030,    3,    0
100814,20061031,    0,    0
100814,20061101,   10,    0
100814,20061102,   36,    0
100814,20061103,   11,    0
100814,20061104,    6,    0
100814,20061105,   59,    0
100814,20061106,   27,    0
100814,20061107,    0,    0
100814,20061108,    0,    0
100814,20061109,    2,    0
100814,20061110,    0,    0
100814,20061111,    0,    0
100814,20061112,   28,    0
100814,20061113,    0,    0
100814,20061114,    0,    0
100814,20061115,    0,    0
100814,20061116,    0,    0
100814,20061117,    0,    0
100814,20061118,    0,    0
100814,20061119,    0,    0
100814,20061120,    0,    0
100814,20061121,   60,    0
100814,20061122,   39,    0
100814,20061123,    0,    0
100814,20061124,    0,    0
100814,20061125,    0,    0
100814,20061126,    0,    0
100814,20061127,    0,    0
100814,20061128,    0,    0
100814,20061129,    0,    0
100814,20061130,    0,    0
100814,20061201,    0,    0
100814,20061202,    0,    0
100814,20061203,    0,    0
100814,20061204,   20,    0
100814,20061205,    0,    0
100814,20061206,    0,    0
100814,20061207,    0,    0
100814,20061208,    0,    0
100814,20061209,    2,    0
100814,20061210,    2,    0
100814,20061211,  189,    0
100814,20061212,    0,    0
100814,20061213,    0,    0
100814,20061214,    0,    0
100814,20061215,    0,    0
100814,20061216,    0,    0
100814,20061217,    5,    0
100814,20061218,   88,    0
100814,20061219,  162,    0
100814,20061220,   37,    0
100814,20061221,    1,    0
100814,20061222,    0,    0
100814,20061223,    0,    0
100814,20061224,    3,    0
100814,20061225,    3,    0
100814,20061226,    0,    0
100814,20061227,    0,    0
100814,20061228,    0,    0
100814,20061229,    0,    0
100814,20061230,    0,    0
100814,20061231,    0,    0
100814,20070101,    0,    0
100814,20070102,  121,    0
100814,20070103,   44,    0
100814,20070104,    0,    0
100814,20070105,    1,    0
100814,20070106,    0,    0
100814,20070107,    0,    0
100814,20070108,    0,    0
100814,20070109,    0,    0
100814,20070110,    0,    0
100814,20070111,    0,    0
100814,20070112,   34,    0
100814,20070113,    0,    0
100814,20070114,    0,    0
100814,20070115,    0,    0
100814,20070116,    0,    0
100814,20070117,    0,    0
100814,20070118,    0,    0
100814,20070119,   31,    0
100814,20070120,    0,    0
100814,20070121,    0,    0
100814,20070122,    0,    0
100814,20070123,    8,    0
100814,20070124,   36,    0
100814,20070125,    0,    0
100814,20070126,    0,    0
100814,20070127,    1,    0
100814,20070128,    0,    0
100814,20070129,   14,    0
100814,20070130,    0,    0
100814,20070131,    0,    0
100814,20070201,   25,    0
100814,20070202,    0,    0
100814,20070203,   36,    0
100814,20070204,    0,    0
100814,20070205,    0,    0
100814,20070206,    0,    0
100814,20070207,    0,    0
100814,20070208,    0,    0
100814,20070209,    9,    0
100814,20070210,   36,    0
100814,20070211,   28,    0
100814,20070212,    3,    0
100814,20070213,  102,    0
100814,20070214,    0,    0
100814,20070215,    6,    0
100814,20070216,   15,    0
100814,20070217,    0,    0
100814,20070218,    2,    0
100814,20070219,   11,    0
100814,20070220,    0,    0
100814,20070221,    0,    0
100814,20070222,    0,    0
100814,20070223,    0,    0
100814,20070224,    0,    0
100814,20070225,    0,    0
100814,20070226,   55,    0
100814,20070227,   31,    0
100814,20070228,    0,    0
100814,20070301,    0,    0
100814,20070302,   39,    0
100814,20070303,   17,    0
100814,20070304,    2,    0
100814,20070305,    0,    0
100814,20070306,    0,    0
100814,20070307,    0,    0
100814,20070308,    0,    0
100814,20070309,    0,    0
100814,20070310,    0,    0
100814,20070311,    0,    0
100814,20070312,    0,    0
100814,20070313,    0,    0
100814,20070314,    0,    0
100814,20070315,    0,    0
100814,20070316,    0,    0
100814,20070317,    0,    0
100814,20070318,    0,    0
100814,20070319,    0,    0
100814,20070320,   17,    0
100814,20070321,    0,    0
100814,20070322,   68,    0
100814,20070323,   99,    0
100814,20070324,    0,    0
100814,20070325,    5,    0
100814,20070326,    4,    0
100814,20070327,    0,    0
100814,20070328,    0,    0
100814,20070329,    0,    0
100814,20070330,   11,    0
100814,20070331,    0,    0
100814,20070401,    0,    0
100814,20070402,    0,    0
100814,20070403,    0,    0
100814,20070404,   10,    0
100814,20070405,    0,    0
100814,20070406,    0,    0
100814,20070407,    0,    0
100814,20070408,    0,    0
100814,20070409,    0,    0
100814,20070410,    0,    0
100814,20070411,    0,    0
100814,20070412,    0,    0
100814,20070413,    0,    0
100814,20070414,    0,    0
100814,20070415,    0,    0
100814,20070416,    0,    0
100814,20070417,    0,    0
100814,20070418,    2,    0
100814,20070419,    0,    0
100814,20070420,    0,    0
100814,20070421,    0,    0
100814,20070422,    0,    0
100814,20070423,    0,    0
100814,20070424,    0,    0
100814,20070425,   52,    0
100814,20070426,    0,    0
100814,20070427,    0,    0
100814,20070428,    0,    0
100814,20070429,    0,    0
100814,20070430,    1,    0
100814,20070501,    0,    0
100814,20070502,    0,    0
100814,20070503,   24,    0
100814,20070504,   16,    0
100814,20070505,    0,    0
100814,20070506,    5,    0
100814,20070507,    0,    0
100814,20070508,    0,    0
100814,20070509,    0,    0
100814,20070510,    0,    0
100814,20070511,    0,    0
100814,20070512,    0,    0
100814,20070513,    0,    0
100814,20070514,    0,    0
100814,20070515,   23,    0
100814,20070516,   25,    0
100814,20070517,  327,    0
100814,20070518,  156,    0
100814,20070519,   30,    0
100814,20070520,   89,    0
100814,20070521,   41,    0
100814,20070522,    0,    0
100814,20070523,   67,    0
100814,20070524,  215,    0
100814,20070525,   22,    0
100814,20070526,    0,    0
100814,20070527,  115,    0
100814,20070528,    2,    0
100814,20070529,    4,    0
100814,20070530,    3,    0
100814,20070531,    0,    0
100814,20070601,    0,    0
100814,20070602,    0,    0
100814,20070603,    0,    0
100814,20070604,    8,    0
100814,20070605,   80,    0
100814,20070606,    0,    0
100814,20070607,    0,    0
100814,20070608,    1,    0
100814,20070609,   32,    0
100814,20070610,    0,    0
100814,20070611,    0,    0
100814,20070612,    4,    0
100814,20070613,    0,    0
100814,20070614,    0,    0
100814,20070615,    9,    0
100814,20070616,    1,    0
100814,20070617,    0,    0
100814,20070618,    0,    0
100814,20070619,    4,    0
100814,20070620,    0,    0
100814,20070621,    0,    0
100814,20070622,    0,    0
100814,20070623,    0,    0
100814,20070624,    0,    0
100814,20070625,    0,    0
100814,20070626,    0,    0
100814,20070627,    0,    0
100814,20070628,    0,    0
100814,20070629,    0,    0
100814,20070630,    0,    0
100814,20070701,    0,    0
100814,20070702,    0,    0
100814,20070703,    0,    0
100814,20070704,   55,    0
100814,20070705,   11,    0
100814,20070706,    0,    0
100814,20070707,    0,    0
100814,20070708,    0,    0
100814,20070709,    0,    0
100814,20070710,    0,    0
100814,20070711,   11,    0
100814,20070712,    0,    0
100814,20070713,    0,    0
100814,20070714,    0,    0
100814,20070715,    0,    0
100814,20070716,    0,    0
100814,20070717,    0,    0
100814,20070718,    0,    0
100814,20070719,    0,    0
100814,20070720,    0,    0
100814,20070721,    0,    0
100814,20070722,    0,    0
100814,20070723,    0,    0
100814,20070724,    0,    0
100814,20070725,    0,    0
100814,20070726,    0,    0
100814,20070727,    0,    0
100814,20070728,    0,    0
100814,20070729,    0,    0
100814,20070730,    0,    0
100814,20070731,   10,    0
100814,20070801,    2,    0
100814,20070802,    0,    0
100814,20070803,    0,    0
100814,20070804,   12,    0
100814,20070805,   83,    0
100814,20070806,  101,    0
100814,20070807,    6,    0
100814,20070808,    0,    0
100814,20070809,    5,    0
100814,20070810,   16,    0
100814,20070811,   25,    0
100814,20070812,   12,    0
100814,20070813,    0,    0
100814,20070814,    0,    0
100814,20070815,    0,    0
100814,20070816,    0,    0
100814,20070817,    0,    0
100814,20070818,    9,    0
100814,20070819,   17,    0
100814,20070820,    0,    0
100814,20070821,    0,    0
100814,20070822,    0,    0
100814,20070823,    0,    0
100814,20070824,    0,    0
100814,20070825,    0,    0
100814,20070826,   24,    0
100814,20070827,    0,    0
100814,20070828,    0,    0
100814,20070829,    0,    0
100814,20070830,    0,    0
100814,20070831,   20,    0
100814,20070901,   84,    0
100814,20070902,    0,    0
100814,20070903,    0,    0
100814,20070904,  105,    0
100814,20070905,   59,    0
100814,20070906,    0,    0
100814,20070907,    0,    0
100814,20070908,   31,    0
100814,20070909,   25,    0
100814,20070910,    0,    0
100814,20070911,  135,    0
100814,20070912,    0,    0
100814,20070913,    0,    0
100814,20070914,    0,    0
100814,20070915,    0,    0
100814,20070916,    0,    0
100814,20070917,    0,    0
100814,20070918,   16,    0
100814,20070919,   13,    0
100814,20070920,    0,    0
100814,20070921,    0,    0
100814,20070922,    0,    0
100814,20070923,    0,    0
100814,20070924,    0,    0
100814,20070925,    6,    0
100814,20070926,   19,    0
100814,20070927,   72,    0
100814,20070928,    1,    0
100814,20070929,    0,    0
100814,20070930,    0,    0
100814,20071001,    0,    0
100814,20071002,    0,    0
100814,20071003,    0,    0
100814,20071004,    0,    0
100814,20071005,    0,    0
100814,20071006,  142,    0
100814,20071007,  130,    0
100814,20071008,   23,    0
100814,20071009,  130,    0
100814,20071010,   16,    0
100814,20071011,    4,    0
100814,20071012,    7,    0
100814,20071013,    8,    0
100814,20071014,    0,    0
100814,20071015,    0,    0
100814,20071016,    0,    0
100814,20071017,    0,    0
100814,20071018,    0,    0
100814,20071019,   18,    0
100814,20071020,  121,    0
100814,20071021,   31,    0
100814,20071022,  293,    0
100814,20071023,   20,    0
100814,20071024,    0,    0
100814,20071025,    0,    0
100814,20071026,    0,    0
100814,20071027,   32,    0
100814,20071028,  212,    0
100814,20071029,  130,    0
100814,20071030,    0,    0
100814,20071031,   89,    0
100814,20071101,    0,    0
100814,20071102,    0,    0
100814,20071103,    0,    0
100814,20071104,   35,    0
100814,20071105,    1,    0
100814,20071106,    0,    0
100814,20071107,    1,    0
100814,20071108,   32,    0
100814,20071109,  145,    0
100814,20071110,    2,    0
100814,20071111,   17,    0
100814,20071112,   27,    0
100814,20071113,    0,    0
100814,20071114,   17,    0
100814,20071115,    3,    0
100814,20071116,   82,    0
100814,20071117,  293,    0
100814,20071118,   78,    0
100814,20071119,    0,    0
100814,20071120,    0,    0
100814,20071121,    0,    0
100814,20071122,    0,    0
100814,20071123,    0,    0
100814,20071124,    0,    0
100814,20071125,   99,    0
100814,20071126,  245,    0
100814,20071127,    0,    0
100814,20071128,    0,    0
100814,20071129,    7,    0
100814,20071130,   20,    0
100814,20071201,    0,    0
100814,20071202,    0,    0
100814,20071203,   95,    0
100814,20071204,   12,    0
100814,20071205,    0,    0
100814,20071206,    0,    0
100814,20071207,    0,    0
100814,20071208,    5,    0
100814,20071209,    0,    0
100814,20071210,   21,    0
100814,20071211,    0,    0
100814,20071212,    0,    0
100814,20071213,    0,    0
100814,20071214,    6,    0
100814,20071215,   20,    0
100814,20071216,    0,    0
100814,20071217,    0,    0
100814,20071218,    0,    0
100814,20071219,    0,    0
100814,20071220,    0,    0
100814,20071221,    0,    0
100814,20071222,    0,    0
100814,20071223,    0,    0
100814,20071224,    0,    0
100814,20071225,    6,    0
100814,20071226,   63,    0
100814,20071227,    0,    0
100814,20071228,    0,    0
100814,20071229,    0,    0
100814,20071230,    0,    0
100814,20071231,    1,    0
100814,20080101,  100,    0
100814,20080102,   35,    0
100814,20080103,    0,    0
100814,20080104,    0,    0
100814,20080105,   14,    0
100814,20080106,   78,    0
100814,20080107,    0,    0
100814,20080108,    0,    0
100814,20080109,    0,    0
100814,20080110,    0,    0
100814,20080111,    0,    0
100814,20080112,    0,    0
100814,20080113,    0,    0
100814,20080114,    7,    0
100814,20080115,    0,    0
100814,20080116,    0,    0
100814,20080117,    0,    0
100814,20080118,    7,    0
100814,20080119,    0,    0
100814,20080120,    0,    0
100814,20080121,    0,    0
100814,20080122,   21,    0
100814,20080123,    0,    0
100814,20080124,    0,    0
100814,20080125,    0,    0
100814,20080126,    0,    0
100814,20080127,   68,    0
100814,20080128,    0,    0
100814,20080129,    0,    0
100814,20080130,    0,    0
100814,20080131,    0,    0
100814,20080201,    0,    0
100814,20080202,    0,    0
100814,20080203,    2,    0
100814,20080204,    4,    0
100814,20080205,    0,    0
100814,20080206,    0,    0
100814,20080207,   55,    0
100814,20080208,    5,    0
100814,20080209,    0,    0
100814,20080210,    0,    0
100814,20080211,    0,    0
100814,20080212,    0,    0
100814,20080213,    0,    0
100814,20080214,    0,    0
100814,20080215,    0,    0
100814,20080216,   18,    0
100814,20080217,    0,    0
100814,20080218,    0,    0
100814,20080219,    0,    0
100814,20080220,    0,    0
100814,20080221,    0,    0
100814,20080222,    0,    0
100814,20080223,    0,    0
100814,20080224,    0,    0
100814,20080225,    0,    0
100814,20080226,    0,    0
100814,20080227,    0,    0
100814,20080228,    0,    0
100814,20080229,    0,    0
100814,20080301,   80,    0
100814,20080302,    3,    0
100814,20080303,    0,    0
100814,20080304,    0,    0
100814,20080305,   38,    0
100814,20080306,    0,    0
100814,20080307,   46,    0
100814,20080308,    0,    0
100814,20080309,    0,    0
100814,20080310,    0,    0
100814,20080311,   11,    0
100814,20080312,   15,    0
100814,20080313,    3,    0
100814,20080314,    0,    0
100814,20080315,    0,    0
100814,20080316,    0,    0
100814,20080317,  146,    0
100814,20080318,   28,    0
100814,20080319,    0,    0
100814,20080320,   51,    0
100814,20080321,    0,    0
100814,20080322,    0,    0
100814,20080323,    0,    0
100814,20080324,  168,    0
100814,20080325,   45,    0
100814,20080326,    0,    0
100814,20080327,    0,    0
100814,20080328,    0,    0
100814,20080329,    0,    0
100814,20080330,    0,    0
100814,20080331,    0,    0
100814,20080401,    0,    0
100814,20080402,    4,    0
100814,20080403,    0,    0
100814,20080404,    5,    0
100814,20080405,   35,    0
100814,20080406,    7,    0
100814,20080407,    0,    0
100814,20080408,   39,    0
100814,20080409,   41,    0
100814,20080410,   22,    0
100814,20080411,    0,    0
100814,20080412,    0,    0
100814,20080413,    0,    0
100814,20080414,  235,    0
100814,20080415,  241,    0
100814,20080416,    1,    0
100814,20080417,   29,    0
100814,20080418,    1,    0
100814,20080419,    0,    0
100814,20080420,    0,    0
100814,20080421,    0,    0
100814,20080422,   72,    0
100814,20080423,   12,    0
100814,20080424,    0,    0
100814,20080425,   16,    0
100814,20080426,    0,    0
100814,20080427,    0,    0
100814,20080428,    0,    0
100814,20080429,    1,    0
100814,20080430,    0,    0
100814,20080501,    0,    0
100814,20080502,    4,    0
100814,20080503,    0,    0
100814,20080504,    0,    0
100814,20080505,    2,    0
100814,20080506,   76,    0
100814,20080507,    0,    0
